GO_term,Descrip,DECount,Expect,N,p,adjP,FDR,Expr,shortest_path,longest_path,terminal_node,ontology,Group
GO:0019866,organelle inner membrane,20,19.302281532501077,428,0.8145492468743251,1,0.904322621909008,Down,4,5,FALSE,CC,gad2-1
GO:0002181,cytoplasmic translation,5,4.872879896685321,108,0.817434112085478,1,0.9066087424948029,Down,6,8,FALSE,BP,gad2-1
GO:0005844,polysome,5,4.872879896685321,108,0.817434112085478,1,0.9066087424948029,Down,3,3,FALSE,CC,gad2-1
GO:0000910,cytokinesis,5,4.9201894102453725,109,0.8190472097584249,1,0.9079392592778905,Down,3,4,FALSE,BP,gad2-1
GO:0007165,signal transduction,93,91.07081360309944,2018,0.8228670495398658,1,0.9103355369216852,Down,2,4,FALSE,BP,gad2-1
GO:0032502,developmental process,156,153.56668101592768,3402,0.8239541780861862,1,0.9110792422342723,Down,1,1,FALSE,BP,gad2-1
GO:0060918,auxin transport,6,5.629832113646147,125,0.8276261916880295,1,0.914678971790092,Down,5,5,FALSE,BP,gad2-1
GO:0009914,hormone transport,6,5.771760654326302,128,0.8307451760921266,1,0.9176641884800353,Down,4,4,FALSE,BP,gad2-1
GO:0005840,ribosome,25,23.891304347826086,530,0.8320871703044911,1,0.9186844776212482,Down,4,5,FALSE,CC,gad2-1
GO:0010053,root epidermal cell differentiation,7,6.57602238484718,146,0.8402471565455579,1,0.9253674803280066,Down,5,8,FALSE,BP,gad2-1
GO:0008033,tRNA processing,7,6.670641411967284,148,0.8417488575381944,1,0.9265566371698621,Down,7,9,FALSE,BP,gad2-1
GO:0048511,rhythmic process,7,6.812569952647439,151,0.8443072404995886,1,0.9289071643973431,Down,1,1,FALSE,BP,gad2-1
GO:0009987,cellular process,728,724.497890658631,16042,0.8451035432161927,1,0.9293176669518074,Down,1,1,FALSE,BP,gad2-1
GO:0045333,cellular respiration,7,6.907188979767542,153,0.8462017459940367,1,0.9300595766781306,Down,4,5,FALSE,BP,gad2-1
GO:0008610,lipid biosynthetic process,30,29.37920792079208,651,0.8486158957806956,1,0.9313145962690693,Down,4,4,FALSE,BP,gad2-1
GO:0015980,energy derivation by oxidation of organic compounds,8,7.8060697374085235,173,0.8543152423934379,1,0.9370506525545379,Down,3,4,FALSE,BP,gad2-1
GO:0003700,DNA-binding transcription factor activity,77,75.4586741282824,1672,0.854696018700701,1,0.9370506525545379,Down,2,2,FALSE,MF,gad2-1
GO:0005996,monosaccharide metabolic process,9,8.704950495049506,193,0.8614239840260495,1,0.9425446282616865,Down,3,4,FALSE,BP,gad2-1
GO:0090351,seedling development,9,8.941498062849764,198,0.8645644573867642,1,0.9451750776014849,Down,3,5,FALSE,BP,gad2-1
GO:0071369,cellular response to ethylene stimulus,10,9.461902712010332,210,0.866570581501058,1,0.9467606950130962,Down,5,6,FALSE,BP,gad2-1
GO:0031300,intrinsic component of organelle membrane,10,9.556521739130435,212,0.8673054107611441,1,0.9470923331832285,Down,3,5,FALSE,CC,gad2-1
GO:0006720,isoprenoid metabolic process,11,10.739259578131726,238,0.8751828391863026,1,0.955219440781869,Down,4,5,FALSE,BP,gad2-1
GO:0048367,shoot system development,45,44.376323719328454,983,0.8756241747431465,1,0.9552263724470688,Down,4,5,FALSE,BP,gad2-1
GO:0044042,glucan metabolic process,12,11.590830822212656,257,0.8794597611938585,1,0.9584583799412969,Down,5,5,FALSE,BP,gad2-1
GO:0001906,cell killing,13,12.678949634093843,281,0.8848415393404391,1,0.9633673874028775,Down,2,2,FALSE,BP,gad2-1
GO:0031640,killing of cells of other organism,13,12.678949634093843,281,0.8848415393404391,1,0.9633673874028775,Down,3,3,FALSE,BP,gad2-1
GO:0009790,embryo development,20,19.869995695221697,440,0.9079677607151367,1,0.9861014849309794,Down,3,4,FALSE,BP,gad2-1
GO:0065003,protein-containing complex assembly,32,31.555445544554455,699,0.92626776629588925,1,1,Down,5,5,FALSE,BP,gad2-1
GO:0031410,cytoplasmic vesicle,39,38.88842014636246,861,0.9335276735978745,1,1,Down,3,6,FALSE,CC,gad2-1
GO:0016740,transferase activity,195,194.158243650452,4299,0.935520348212593,1,1,Down,2,2,FALSE,MF,gad2-1
GO:0009791,post-embryonic development,74,73.42436504520018,1626,0.9506849497232753,1,1,Down,2,4,FALSE,BP,gad2-1
GO:0043168,anion binding,153,152.62049074472665,3379,0.9644069258696688,1,1,Down,3,3,FALSE,MF,gad2-1
GO:0000271,polysaccharide biosynthetic process,11,10.975807145931984,243,1,1,1,Down,5,5,FALSE,BP,gad2-1
GO:0006119,oxidative phosphorylation,3,2.9804993542832543,66,1,1,1,Down,3,6,FALSE,BP,gad2-1
GO:0006661,phosphatidylinositol biosynthetic process,2,1.9869995695221696,44,1,1,1,Down,6,8,FALSE,BP,gad2-1
GO:0008237,metallopeptidase activity,5,4.967498923805424,110,1,1,1,Down,5,5,FALSE,MF,gad2-1
GO:0019829,ATPase-coupled cation transmembrane transporter activity,3,2.9804993542832543,66,1,1,1,Down,5,7,FALSE,MF,gad2-1
GO:0036503,ERAD pathway,3,2.9804993542832543,66,1,1,1,Down,5,9,FALSE,BP,gad2-1
GO:0042625,ATPase-coupled ion transmembrane transporter activity,3,2.9804993542832543,66,1,1,1,Down,5,6,FALSE,MF,gad2-1
GO:0048029,monosaccharide binding,2,1.9869995695221696,44,1,1,1,Down,3,3,FALSE,MF,gad2-1
GO:0048506,regulation of timing of meristematic phase transition,2,1.9869995695221696,44,1,1,1,Down,4,6,FALSE,BP,gad2-1
GO:0048510,regulation of timing of transition from vegetative to reproductive phase,2,1.9869995695221696,44,1,1,1,Down,5,7,TRUE,BP,gad2-1
GO:0070469,respirasome,6,5.960998708566509,132,1,1,1,Down,2,3,FALSE,CC,gad2-1
GO:0072527,pyrimidine-containing compound metabolic process,3,2.9804993542832543,66,1,1,1,Down,4,4,FALSE,BP,gad2-1
GO:0042221,response to chemical,380,154.47551842071084,3281,1.3369960656795668e-59,3.030970080895578e-56,3.030970080895578e-56,Down,2,2,FALSE,BP,gad1245
GO:0050896,response to stimulus,595,323.008788259232,6661,3.942242352916597e-58,8.937063414061926e-55,4.468531707030963e-55,Down,1,1,FALSE,BP,gad1245
GO:0006950,response to stress,424,192.12260271007403,4032,1.335486670042932e-55,3.0275482809873268e-52,1.009182760329109e-52,Down,2,2,FALSE,BP,gad1245
GO:1901700,response to oxygen-containing compound,247,80.03333477639724,1750,4.706140759739629e-52,1.066882110232974e-48,2.667205275582435e-49,Down,3,3,FALSE,BP,gad1245
GO:0009611,response to wounding,75,8.040607818520282,226,6.20093796172976e-41,1.4057526359241366e-37,2.811505271848273e-38,Down,3,3,FALSE,BP,gad1245
GO:0070542,response to fatty acid,65,7.188622884107537,200,5.501110347391106e-35,1.2471017157535636e-31,2.0785028595892728e-32,Down,4,5,FALSE,BP,gad1245
GO:0009753,response to jasmonic acid,64,7.028875708905147,196,1.3295272084999848e-34,3.0140381816694654e-31,4.3057688309563787e-32,Down,4,5,FALSE,BP,gad1245
GO:0010033,response to organic substance,238,100.53422226070393,2126,7.10810427360882e-33,1.6114072388271193e-29,1.9391475308579467e-30,Down,3,3,FALSE,BP,gad1245
GO:0009628,response to abiotic stimulus,247,106.60461491839473,2249,7.698424251310772e-33,1.745232777772152e-29,1.9391475308579467e-30,Down,2,2,FALSE,BP,gad1245
GO:0033993,response to lipid,145,44.56946188146673,982,4.342538438381767e-32,9.844534639811465e-29,9.844534639811464e-30,Down,4,4,FALSE,BP,gad1245
GO:0009605,response to external stimulus,223,93.55859561019957,1980,3.814884766736591e-31,8.648343766191852e-28,7.862130696538048e-29,Down,2,2,FALSE,BP,gad1245
GO:0043207,response to external biotic stimulus,182,70.98099484826183,1515,1.3779114703967207e-28,3.123725303389366e-25,2.40286561799182e-26,Down,3,3,FALSE,BP,gad1245
GO:0051707,response to other organism,182,70.98099484826183,1515,1.3779114703967207e-28,3.123725303389366e-25,2.40286561799182e-26,Down,2,4,FALSE,BP,gad1245
GO:0044419,biological process involved in interspecies interaction between organisms,185,73.53694965150007,1566,3.4676339632505097e-28,7.861126194688906e-25,5.615090139063503e-26,Down,1,1,FALSE,BP,gad1245
GO:0009607,response to biotic stimulus,182,72.41871942508334,1542,1.1417354409334694e-27,2.5883142445961753e-24,1.7255428297307833e-25,Down,2,2,FALSE,BP,gad1245
GO:0009719,response to endogenous stimulus,187,78.32936490757176,1658,8.120815911076644e-26,1.8409889670410752e-22,1.150618104400672e-23,Down,2,2,FALSE,BP,gad1245
GO:0009725,response to hormone,184,76.83839127234945,1627,1.1009837619169597e-25,2.4959301882657477e-22,1.4681942283916163e-23,Down,3,4,FALSE,BP,gad1245
GO:0001101,response to acid chemical,80,19.595653491493138,448,3.0920338887126865e-23,7.009640825711661e-20,3.622028272368998e-21,Down,3,3,FALSE,BP,gad1245
GO:0010035,response to inorganic substance,128,45.527944932681066,983,3.195437381887074e-23,7.244056544737996e-20,3.622028272368998e-21,Down,3,3,FALSE,BP,gad1245
GO:0009415,response to water,76,18.15792891467163,417,1.0910203056666387e-22,2.47334303294627e-19,1.1777823966410809e-20,Down,3,4,FALSE,BP,gad1245
GO:0009414,response to water deprivation,75,17.73193644746526,408,1.2247282330606079e-22,2.776458904348398e-19,1.2620267747038173e-20,Down,3,5,FALSE,BP,gad1245
GO:0006952,defense response,185,85.14524438287371,1784,1.953906841976171e-21,4.429506810759979e-18,1.9258725264173824e-19,Down,3,3,FALSE,BP,gad1245
GO:0070887,cellular response to chemical stimulus,179,83.97376509805619,1756,5.643372165434843e-20,1.279352469904079e-16,5.330635291266996e-18,Down,3,3,FALSE,BP,gad1245
GO:0071456,cellular response to hypoxia,53,10.064072037750552,242,7.218646773225102e-20,1.6364672234901306e-16,6.545868893960523e-18,Down,4,6,FALSE,BP,gad1245
GO:0036294,cellular response to decreased oxygen levels,53,10.170570154552145,244,1.0694342312792772e-19,2.4244074023101216e-16,8.979286675222673e-18,Down,5,5,FALSE,BP,gad1245
GO:0071453,cellular response to oxygen levels,53,10.170570154552145,244,1.0694342312792772e-19,2.4244074023101216e-16,8.979286675222673e-18,Down,4,4,FALSE,BP,gad1245
GO:0043436,oxoacid metabolic process,136,56.71024719684835,1201,6.520504983355123e-19,1.4781984797266064e-15,5.27928028473788e-17,Down,4,4,FALSE,BP,gad1245
GO:0006082,organic acid metabolic process,139,59.212952941685785,1251,1.048552793658126e-18,2.3770691832229716e-15,8.196790286975764e-17,Down,3,3,FALSE,BP,gad1245
GO:0006970,response to osmotic stress,82,25.133555565175982,554,1.6721941639818702e-18,3.7908641697469e-15,1.2636213899156332e-16,Down,3,3,FALSE,BP,gad1245
GO:0016491,oxidoreductase activity,171,81.84380276202432,1708,3.7702148996401286e-18,8.547077177484171e-15,2.757121670156184e-16,Down,2,2,FALSE,MF,gad1245
GO:0009636,response to toxic substance,61,14.962985410623837,342,5.6900764327784785e-18,1.289940327310881e-14,4.031063522846503e-16,Down,3,3,FALSE,BP,gad1245
GO:0001666,response to hypoxia,53,11.448547556171263,268,8.584445292053784e-18,1.9460937477085927e-14,5.89725378093513e-16,Down,3,5,FALSE,BP,gad1245
GO:0036293,response to decreased oxygen levels,53,11.661543789774448,272,1.68848204050673e-17,3.8277887858287566e-14,1.1258202311261048e-15,Down,4,4,FALSE,BP,gad1245
GO:0070482,response to oxygen levels,53,11.714792848175245,273,1.9951322135626453e-17,4.522964728146517e-14,1.2563790911518102e-15,Down,3,3,FALSE,BP,gad1245
GO:0019748,secondary metabolic process,63,16.666955279449326,376,3.969821236542748e-17,8.99958474324241e-14,2.4323202008763274e-15,Down,2,2,FALSE,BP,gad1245
GO:0006979,response to oxidative stress,72,21.459370535521018,475,5.972378139035393e-17,1.3539381241193237e-13,3.5629950634719045e-15,Down,3,3,FALSE,BP,gad1245
GO:0098542,defense response to other organism,133,58.73371141607862,1236,9.477833412805087e-17,2.148624834682913e-13,5.509294447904905e-15,Down,3,5,FALSE,BP,gad1245
GO:0009620,response to fungus,86,30.777955755660418,664,9.628749383672308e-16,2.182837485278512e-12,5.45709371319628e-14,Down,3,5,FALSE,BP,gad1245
GO:0009651,response to salt stress,69,21.56586865232261,474,2.2076787206345225e-15,5.0048076596784625e-12,1.2206847950435274e-13,Down,4,4,FALSE,BP,gad1245
GO:0098754,detoxification,52,13.259015541798346,301,6.363766859738083e-15,1.4426659471026233e-11,3.4349189216729124e-13,Down,1,4,FALSE,BP,gad1245
GO:0009737,response to abscisic acid,80,28.488246244426165,615,7.901009196818864e-15,1.7911587849188365e-11,4.1654855463228756e-13,Down,4,5,FALSE,BP,gad1245
GO:1901698,response to nitrogen compound,54,14.483743885016667,326,1.1859530431573873e-14,2.688555548837797e-11,6.110353520085902e-13,Down,3,3,FALSE,BP,gad1245
GO:0019752,carboxylic acid metabolic process,115,50.852850772760725,1070,1.8536454124614272e-14,4.2022141500500553e-11,9.338253666777902e-13,Down,5,5,FALSE,BP,gad1245
GO:0097305,response to alcohol,80,28.86098965323174,622,2.1088935074392026e-14,4.7808615813646725e-11,1.0172045917797176e-12,Down,4,4,FALSE,BP,gad1245
GO:0044281,small molecule metabolic process,167,90.36365210615178,1864,2.1283716308853722e-13,4.825018487217139e-10,1.005212184836904e-11,Down,2,2,FALSE,BP,gad1245
GO:0009617,response to bacterium,70,25.93229144118793,557,2.282547008090351e-12,5.174534067340826e-9,1.0560273606818012e-10,Down,3,5,FALSE,BP,gad1245
GO:0003824,catalytic activity,635,510.17922853803196,10216,3.4589986010775495e-12,7.841549828642805e-9,1.568309965728561e-10,Down,1,1,FALSE,MF,gad1245
GO:0080167,response to karrikin,29,5.165158664877268,126,4.548143154292932e-12,1.0310640530782077e-8,2.021694221721976e-10,Down,3,3,TRUE,BP,gad1245
GO:0010243,response to organonitrogen compound,43,11.927789081778432,267,1.5673113504008827e-11,3.5530948313588014e-8,6.703952511997738e-10,Down,4,4,FALSE,BP,gad1245
GO:1901701,cellular response to oxygen-containing compound,84,36.04961253733928,761,1.858711310098542e-11,4.2136985399933945e-8,7.803145444432212e-10,Down,4,4,FALSE,BP,gad1245
GO:0016054,organic acid catabolic process,33,7.401619117710723,172,3.147184889296101e-11,7.134668144034262e-8,1.297212389824411e-9,Down,4,4,FALSE,BP,gad1245
GO:0010200,response to chitin,29,5.6976492488852335,136,3.3767577588974943e-11,7.65510983942062e-8,1.3669838998965391e-9,Down,4,5,FALSE,BP,gad1245
GO:0042430,indole-containing compound metabolic process,22,3.1416944456469977,81,5.371077992471322e-11,1.2176233808932488e-7,2.1361813699881557e-9,Down,4,4,FALSE,BP,gad1245
GO:0009751,response to salicylic acid,33,7.721113468115503,178,8.191119007263934e-11,1.8569266789467337e-7,3.2015977223219547e-9,Down,4,5,FALSE,BP,gad1245
GO:0031347,regulation of defense response,43,12.673275899389584,281,8.577059531068867e-11,1.9444193956933122e-7,3.295626094395444e-9,Down,4,5,FALSE,BP,gad1245
GO:0071398,cellular response to fatty acid,25,4.366422788865319,107,9.500843713195553e-11,2.153841269781432e-7,3.5308873275105444e-9,Down,5,6,FALSE,BP,gad1245
GO:1901605,alpha-amino acid metabolic process,44,13.418762717000735,296,1.3625591558748609e-10,3.08892160636831e-7,4.9821316231746925e-9,Down,4,7,FALSE,BP,gad1245
GO:0042435,indole-containing compound biosynthetic process,18,2.0767132776310664,57,1.9523886031506136e-10,4.4260649633424414e-7,6.809330712834525e-9,Down,5,5,FALSE,BP,gad1245
GO:0071395,cellular response to jasmonic acid stimulus,24,4.206675613662929,103,2.3866279007508773e-10,5.410485451002239e-7,8.197705228791272e-9,Down,5,6,FALSE,BP,gad1245
GO:0046395,carboxylic acid catabolic process,30,6.815879475301961,158,3.2046459945325095e-10,7.264932469605199e-7,1.084318279045552e-8,Down,5,6,FALSE,BP,gad1245
GO:0044282,small molecule catabolic process,39,11.50179661457206,255,6.525684502072715e-10,1.4793726766198845e-6,2.144018371912876e-8,Down,3,3,FALSE,BP,gad1245
GO:0099503,secretory vesicle,31,7.561366292913113,173,7.321866227275284e-10,1.6598670737233067e-6,2.3712386767475813e-8,Down,4,7,FALSE,CC,gad1245
GO:0009072,aromatic amino acid family metabolic process,21,3.354690679250184,84,7.864588632269386e-10,1.7829022429354697e-6,2.511129919627422e-8,Down,4,7,FALSE,BP,gad1245
GO:0009404,toxin metabolic process,18,2.3429585696350492,62,9.144122975734481e-10,2.0729726785990065e-6,2.8094969217378632e-8,Down,3,3,FALSE,BP,gad1245
GO:0014070,response to organic cyclic compound,45,14.962985410623837,326,9.758311139795416e-10,2.212209135391621e-6,2.9291387608406582e-8,Down,4,4,FALSE,BP,gad1245
GO:0007568,aging,31,7.667864409714706,175,9.819785876660345e-10,2.2261454582389002e-6,2.9291387608406582e-8,Down,2,2,FALSE,BP,gad1245
GO:0009867,jasmonic acid mediated signaling pathway,22,4.046928438460539,98,2.818041245739957e-9,6.388499504092482e-6,7.985624380115602e-8,Down,4,7,FALSE,BP,gad1245
GO:0002213,defense response to insect,13,1.0649811680159313,33,2.9425561186642794e-9,6.670774721011922e-6,8.235524346928298e-8,Down,4,6,FALSE,BP,gad1245
GO:0030312,external encapsulating structure,81,38.286072990172734,800,3.040360481318888e-9,6.892497211149919e-6,8.405484403841364e-8,Down,2,3,FALSE,CC,gad1245
GO:0006520,cellular amino acid metabolic process,55,21.7788648859258,464,4.917499832181218e-9,1.114797211955482e-5,1.3097189205407998e-7,Down,3,6,FALSE,BP,gad1245
GO:0009627,systemic acquired resistance,20,3.4079397376509806,84,4.968497007786007e-9,1.1263582716650877e-05,1.3097189205407998e-7,Down,5,8,FALSE,BP,gad1245
GO:2000022,regulation of jasmonic acid mediated signaling pathway,14,1.4377245768215074,41,6.460402267449552e-9,1.4645731940308133e-5,1.66858596906479e-7,Down,4,8,TRUE,BP,gad1245
GO:0032787,monocarboxylic acid metabolic process,61,25.879042382787134,547,7.991751632033603e-9,1.811730094982018e-5,2.035651792114627e-7,Down,6,6,FALSE,BP,gad1245
GO:0009850,auxin metabolic process,19,3.1949435040477945,79,1.0022929378291684e-8,2.2721980900587248e-5,2.5246645445096943e-7,Down,3,5,FALSE,BP,gad1245
GO:0050832,defense response to fungus,63,27.316766959608643,576,1.090897387008397e-8,2.4730643763480358e-5,2.7176531608220175e-7,Down,4,6,FALSE,BP,gad1245
GO:0009694,jasmonic acid metabolic process,15,1.86371704402788,50,1.4011786552477241e-8,3.1764720114465904e-5,3.402421505013763e-7,Down,3,7,FALSE,BP,gad1245
GO:0033554,cellular response to stress,112,62.46114550413438,1285,1.4107967422641984e-8,3.1982762147129376e-5,3.402421505013763e-7,Down,3,3,FALSE,BP,gad1245
GO:0009266,response to temperature stimulus,68,30.93770293086281,649,1.5836066454265025e-8,3.590036265181881e-5,3.7789855422967167e-7,Down,3,3,FALSE,BP,gad1245
GO:0006790,sulfur compound metabolic process,52,20.767132776310664,442,1.649653471144081e-8,3.7397644190836316e-5,3.8955879365454494e-7,Down,3,3,FALSE,BP,gad1245
GO:0090693,plant organ senescence,27,6.8691285337027574,156,1.9466739508741575e-8,4.413109846631715e-5,4.413109846631715e-7,Down,3,6,FALSE,BP,gad1245
GO:0051716,cellular response to stimulus,240,166.66955279449326,3370,1.9875692688440874e-8,4.505819532469546e-5,4.4174701298721045e-7,Down,2,2,FALSE,BP,gad1245
GO:0005618,cell wall,77,37.38083899735919,779,2.4915542978968522e-8,5.648353593332164e-5,5.379236102863457e-7,Down,3,4,FALSE,CC,gad1245
GO:0080134,regulation of response to stress,50,19.70215160829473,420,2.515214057801175e-8,5.701990269035264e-5,5.379236102863457e-7,Down,3,4,FALSE,BP,gad1245
GO:0010150,leaf senescence,26,6.549634183297978,149,2.983531667409168e-8,6.763666290016583e-5,6.321183448613629e-7,Down,4,8,FALSE,BP,gad1245
GO:0071396,cellular response to lipid,60,26.19853673319191,552,3.1756656829523003e-8,7.199234103252864e-5,6.630832168679676e-7,Down,5,5,FALSE,BP,gad1245
GO:0005773,vacuole,109,61.18316810251526,1258,3.188181325037868e-8,7.227607063860847e-5,6.630832168679676e-7,Down,3,5,FALSE,CC,gad1245
GO:0009812,flavonoid metabolic process,21,4.313173730464523,102,3.26793649770607e-8,7.40841204029966e-5,6.734920036636055e-7,Down,3,3,FALSE,BP,gad1245
GO:0050660,flavin adenine dinucleotide binding,28,7.721113468115503,173,4.799144569287674e-8,1.0879660738575156e-4,9.713982802299246e-7,Down,4,5,FALSE,MF,gad1245
GO:0000302,response to reactive oxygen species,27,7.241871942508333,163,5.0516423691282104e-8,1.1452073250813653e-4,1.013457809806518e-6,Down,4,4,FALSE,BP,gad1245
